Date,Time,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3,datetime,date,hour,day_of_week,month,year,is_weekend,other_energy_wh
8/9/2009,09:57:00,1.3,0.086,242.93,5.2,0.0,0.0,19.0,2009-09-08 09:57:00,2009-09-08,9,1,9,2009,0,2.666666666666668
7/12/2009,04:10:00,0.446,0.25,244.03,2.2,0.0,2.0,1.0,2009-12-07 04:10:00,2009-12-07,4,0,12,2009,0,4.433333333333334
4/12/2008,15:02:00,0.456,0.234,248.42,2.0,0.0,1.0,0.0,2008-12-04 15:02:00,2008-12-04,15,3,12,2008,0,6.6
5/8/2009,05:30:00,0.236,0.132,240.07,1.0,0.0,0.0,0.0,2009-08-05 05:30:00,2009-08-05,5,2,8,2009,0,3.933333333333333
9/9/2010,07:53:00,1.392,0.0,238.61,5.8,0.0,0.0,18.0,2010-09-09 07:53:00,2010-09-09,7,3,9,2010,0,5.199999999999999
8/11/2010,22:18:00,2.692,0.08,239.77,11.2,0.0,0.0,18.0,2010-11-08 22:18:00,2010-11-08,22,0,11,2010,0,26.866666666666667
17/6/2010,02:09:00,0.286,0.112,240.45,1.2,0.0,2.0,1.0,2010-06-17 02:09:00,2010-06-17,2,3,6,2010,0,1.7666666666666666
12/1/2009,00:04:00,0.44,0.2,247.82,2.0,0.0,0.0,0.0,2009-01-12 00:04:00,2009-01-12,0,0,1,2009,0,7.333333333333333
23/6/2008,13:03:00,0.234,0.106,234.6,1.0,0.0,0.0,0.0,2008-06-23 13:03:00,2008-06-23,13,0,6,2008,0,3.9
17/5/2010,14:28:00,1.414,0.058,241.5,5.8,0.0,0.0,19.0,2010-05-17 14:28:00,2010-05-17,14,0,5,2010,0,4.566666666666666
17/4/2009,05:28:00,1.348,0.0,240.44,5.6,0.0,0.0,0.0,2009-04-17 05:28:00,2009-04-17,5,4,4,2009,0,22.466666666666665
3/5/2010,09:46:00,1.264,0.058,235.99,5.2,0.0,0.0,18.0,2010-05-03 09:46:00,2010-05-03,9,0,5,2010,0,3.0666666666666664
29/9/2008,00:08:00,0.238,0.0,241.82,1.0,0.0,0.0,1.0,2008-09-29 00:08:00,2008-09-29,0,0,9,2008,0,2.966666666666667
23/12/2008,01:48:00,0.78,0.0,244.99,3.2,0.0,1.0,0.0,2008-12-23 01:48:00,2008-12-23,1,1,12,2008,0,12.0
11/4/2010,00:37:00,1.47,0.07,240.4,6.2,0.0,1.0,17.0,2010-04-11 00:37:00,2010-04-11,0,6,4,2010,1,6.5
30/8/2008,16:44:00,0.19,0.148,239.45,1.0,0.0,0.0,0.0,2008-08-30 16:44:00,2008-08-30,16,5,8,2008,1,3.1666666666666665
9/10/2008,17:17:00,0.794,0.074,240.09,3.2,0.0,2.0,1.0,2008-10-09 17:17:00,2008-10-09,17,3,10,2008,0,10.233333333333333
28/4/2009,07:32:00,1.98,0.0,243.46,8.2,0.0,0.0,19.0,2009-04-28 07:32:00,2009-04-28,7,1,4,2009,0,14.0
14/8/2007,23:30:00,1.338,0.064,239.03,5.6,0.0,4.0,0.0,2007-08-14 23:30:00,2007-08-14,23,1,8,2007,0,18.3
11/12/2009,01:48:00,0.87,0.22,244.13,3.6,0.0,0.0,11.0,2009-12-11 01:48:00,2009-12-11,1,4,12,2009,0,3.5
24/12/2009,04:48:00,0.28,0.086,248.04,1.2,0.0,0.0,0.0,2009-12-24 04:48:00,2009-12-24,4,3,12,2009,0,4.666666666666667
12/9/2010,06:06:00,0.244,0.09,242.54,1.0,0.0,0.0,0.0,2010-09-12 06:06:00,2010-09-12,6,6,9,2010,1,4.066666666666666
10/1/2010,04:24:00,0.248,0.0,246.45,1.0,0.0,0.0,1.0,2010-01-10 04:24:00,2010-01-10,4,6,1,2010,1,3.1333333333333337
17/9/2007,13:06:00,0.184,0.086,238.01,0.8,0.0,1.0,0.0,2007-09-17 13:06:00,2007-09-17,13,0,9,2007,0,2.066666666666667
6/6/2010,16:38:00,4.096,0.246,237.85,17.4,45.0,0.0,18.0,2010-06-06 16:38:00,2010-06-06,16,6,6,2010,1,5.266666666666666
20/9/2007,10:26:00,1.232,0.08,236.71,5.2,0.0,0.0,17.0,2007-09-20 10:26:00,2007-09-20,10,3,9,2007,0,3.533333333333335
31/5/2009,09:53:00,0.5,0.124,240.73,2.2,0.0,0.0,1.0,2009-05-31 09:53:00,2009-05-31,9,6,5,2009,1,7.333333333333334
9/2/2007,17:38:00,0.396,0.236,239.93,1.8,0.0,0.0,0.0,2007-02-09 17:38:00,2007-02-09,17,4,2,2007,0,6.6
8/1/2007,16:38:00,2.296,0.154,241.45,9.4,0.0,2.0,18.0,2007-01-08 16:38:00,2007-01-08,16,0,1,2007,0,18.266666666666666
7/3/2009,14:05:00,1.428,0.054,239.02,6.0,0.0,0.0,18.0,2009-03-07 14:05:00,2009-03-07,14,5,3,2009,1,5.800000000000001
20/12/2009,23:57:00,0.334,0.118,249.99,1.4,0.0,0.0,0.0,2009-12-20 23:57:00,2009-12-20,23,6,12,2009,1,5.566666666666666
2/9/2008,15:08:00,0.348,0.224,240.2,1.6,0.0,0.0,1.0,2008-09-02 15:08:00,2008-09-02,15,1,9,2008,0,4.8
7/8/2008,16:40:00,0.078,0.0,238.67,0.2,0.0,0.0,0.0,2008-08-07 16:40:00,2008-08-07,16,3,8,2008,0,1.3
13/8/2008,22:20:00,0.182,0.152,241.01,0.8,0.0,0.0,1.0,2008-08-13 22:20:00,2008-08-13,22,2,8,2008,0,2.033333333333333
25/12/2009,13:32:00,0.51,0.224,245.63,2.2,0.0,1.0,1.0,2009-12-25 13:32:00,2009-12-25,13,4,12,2009,0,6.5
7/1/2007,03:51:00,0.254,0.066,247.0,1.2,0.0,0.0,0.0,2007-01-07 03:51:00,2007-01-07,3,6,1,2007,1,4.233333333333333
26/9/2007,12:33:00,2.248,0.244,239.94,9.8,0.0,31.0,0.0,2007-09-26 12:33:00,2007-09-26,12,2,9,2007,0,6.466666666666669
25/11/2008,19:27:00,3.998,0.112,240.02,16.6,39.0,0.0,0.0,2008-11-25 19:27:00,2008-11-25,19,1,11,2008,0,27.63333333333334
29/8/2009,09:12:00,1.288,0.094,237.35,5.4,0.0,0.0,18.0,2009-08-29 09:12:00,2009-08-29,9,5,8,2009,1,3.466666666666665
21/8/2009,21:08:00,2.526,0.272,237.53,11.4,13.0,1.0,18.0,2009-08-21 21:08:00,2009-08-21,21,4,8,2009,0,10.100000000000001
2/2/2010,12:37:00,1.334,0.0,243.99,5.4,0.0,0.0,19.0,2010-02-02 12:37:00,2010-02-02,12,1,2,2010,0,3.2333333333333343
27/4/2009,06:48:00,1.904,0.144,240.98,8.0,0.0,0.0,19.0,2009-04-27 06:48:00,2009-04-27,6,0,4,2009,0,12.733333333333334
15/1/2007,13:04:00,0.548,0.156,241.79,2.6,0.0,0.0,0.0,2007-01-15 13:04:00,2007-01-15,13,0,1,2007,0,9.133333333333333
19/9/2007,05:41:00,0.11,0.0,241.45,0.6,0.0,0.0,0.0,2007-09-19 05:41:00,2007-09-19,5,2,9,2007,0,1.8333333333333333
15/7/2007,20:03:00,0.674,0.202,240.94,3.0,0.0,0.0,0.0,2007-07-15 20:03:00,2007-07-15,20,6,7,2007,1,11.233333333333333
24/6/2007,17:23:00,1.656,0.33,241.64,7.0,0.0,1.0,18.0,2007-06-24 17:23:00,2007-06-24,17,6,6,2007,1,8.600000000000001
13/4/2007,20:11:00,0.216,0.0,240.98,0.8,0.0,0.0,0.0,2007-04-13 20:11:00,2007-04-13,20,4,4,2007,0,3.6
9/9/2007,06:07:00,0.122,0.0,240.21,0.6,0.0,0.0,0.0,2007-09-09 06:07:00,2007-09-09,6,6,9,2007,1,2.033333333333333
30/1/2010,10:37:00,1.374,0.0,242.42,5.6,0.0,0.0,18.0,2010-01-30 10:37:00,2010-01-30,10,5,1,2010,1,4.899999999999999
10/11/2010,00:28:00,1.358,0.342,239.55,5.8,0.0,0.0,12.0,2010-11-10 00:28:00,2010-11-10,0,2,11,2010,0,10.633333333333333
25/7/2010,06:40:00,1.372,0.182,238.72,5.8,0.0,1.0,18.0,2010-07-25 06:40:00,2010-07-25,6,6,7,2010,1,3.866666666666667
20/9/2007,09:38:00,1.368,0.18,236.86,5.8,1.0,0.0,17.0,2007-09-20 09:38:00,2007-09-20,9,3,9,2007,0,4.800000000000001
22/11/2009,13:49:00,4.246,0.264,239.45,17.6,38.0,0.0,19.0,2009-11-22 13:49:00,2009-11-22,13,6,11,2009,1,13.766666666666666
6/6/2009,17:40:00,0.336,0.092,240.27,1.6,0.0,0.0,1.0,2009-06-06 17:40:00,2009-06-06,17,5,6,2009,1,4.6
31/12/2009,11:49:00,1.458,0.118,243.1,6.0,0.0,1.0,18.0,2009-12-31 11:49:00,2009-12-31,11,3,12,2009,0,5.300000000000001
3/5/2008,15:24:00,0.346,0.124,242.8,1.4,0.0,0.0,1.0,2008-05-03 15:24:00,2008-05-03,15,5,5,2008,1,4.766666666666667
18/6/2010,18:39:00,0.304,0.114,243.24,1.4,0.0,0.0,1.0,2010-06-18 18:39:00,2010-06-18,18,4,6,2010,0,4.066666666666666
30/5/2010,05:04:00,0.354,0.0,243.13,1.4,0.0,0.0,1.0,2010-05-30 05:04:00,2010-05-30,5,6,5,2010,1,4.9
23/7/2008,00:16:00,0.324,0.226,241.4,1.6,0.0,0.0,0.0,2008-07-23 00:16:00,2008-07-23,0,2,7,2008,0,5.4
27/5/2010,09:11:00,1.614,0.094,238.12,6.8,0.0,0.0,18.0,2010-05-27 09:11:00,2010-05-27,9,3,5,2010,0,8.899999999999999
6/11/2007,17:36:00,0.984,0.136,235.22,4.2,0.0,0.0,0.0,2007-11-06 17:36:00,2007-11-06,17,1,11,2007,0,16.4
22/9/2008,09:38:00,1.212,0.0,239.32,5.0,0.0,0.0,18.0,2008-09-22 09:38:00,2008-09-22,9,0,9,2008,0,2.1999999999999993
16/11/2010,21:49:00,2.336,0.0,237.37,9.8,0.0,0.0,17.0,2010-11-16 21:49:00,2010-11-16,21,1,11,2010,0,21.93333333333333
21/6/2010,00:47:00,0.278,0.068,243.95,1.2,0.0,0.0,1.0,2010-06-21 00:47:00,2010-06-21,0,0,6,2010,0,3.6333333333333337
18/12/2009,01:16:00,0.32,0.068,249.44,1.4,0.0,0.0,1.0,2009-12-18 01:16:00,2009-12-18,1,4,12,2009,0,4.333333333333333
27/4/2008,23:35:00,0.258,0.0,243.45,1.0,0.0,0.0,1.0,2008-04-27 23:35:00,2008-04-27,23,6,4,2008,1,3.3
23/2/2007,01:21:00,0.208,0.0,239.97,0.8,0.0,0.0,0.0,2007-02-23 01:21:00,2007-02-23,1,4,2,2007,0,3.466666666666667
29/4/2010,06:21:00,0.346,0.06,245.75,1.4,0.0,0.0,1.0,2010-04-29 06:21:00,2010-04-29,6,3,4,2010,0,4.766666666666667
16/8/2009,22:48:00,1.444,0.124,240.81,6.0,1.0,0.0,18.0,2009-08-16 22:48:00,2009-08-16,22,6,8,2009,1,5.066666666666666
14/2/2007,14:59:00,2.636,0.0,244.39,10.8,0.0,0.0,19.0,2007-02-14 14:59:00,2007-02-14,14,2,2,2007,0,24.93333333333333
12/4/2008,19:48:00,2.424,0.524,239.26,10.4,1.0,0.0,18.0,2008-04-12 19:48:00,2008-04-12,19,5,4,2008,1,21.4
4/1/2009,20:02:00,4.684,0.118,237.81,19.6,0.0,34.0,17.0,2009-01-04 20:02:00,2009-01-04,20,6,1,2009,1,27.066666666666663
20/11/2007,11:58:00,1.384,0.052,238.16,5.8,0.0,1.0,17.0,2007-11-20 11:58:00,2007-11-20,11,1,11,2007,0,5.066666666666666
2/3/2007,06:23:00,0.332,0.132,243.38,1.4,0.0,0.0,0.0,2007-03-02 06:23:00,2007-03-02,6,4,3,2007,0,5.533333333333333
9/5/2009,13:56:00,0.594,0.136,241.47,2.6,1.0,0.0,0.0,2009-05-09 13:56:00,2009-05-09,13,5,5,2009,1,8.9
17/3/2010,16:54:00,0.648,0.0,244.81,2.6,0.0,0.0,1.0,2010-03-17 16:54:00,2010-03-17,16,2,3,2010,0,9.8
31/5/2010,03:14:00,0.262,0.104,243.51,1.2,0.0,2.0,1.0,2010-05-31 03:14:00,2010-05-31,3,0,5,2010,0,1.3666666666666663
4/4/2007,00:20:00,0.222,0.0,244.81,1.0,0.0,0.0,0.0,2007-04-04 00:20:00,2007-04-04,0,2,4,2007,0,3.7
19/3/2007,17:03:00,1.538,0.314,239.85,6.4,0.0,1.0,17.0,2007-03-19 17:03:00,2007-03-19,17,0,3,2007,0,7.633333333333333
13/2/2007,04:48:00,0.218,0.0,241.53,1.0,0.0,0.0,0.0,2007-02-13 04:48:00,2007-02-13,4,1,2,2007,0,3.6333333333333333
13/10/2007,13:10:00,0.22,0.0,241.37,1.0,0.0,0.0,0.0,2007-10-13 13:10:00,2007-10-13,13,5,10,2007,1,3.6666666666666665
26/4/2010,23:24:00,0.754,0.0,240.68,3.0,0.0,0.0,1.0,2010-04-26 23:24:00,2010-04-26,23,0,4,2010,0,11.566666666666666
30/8/2009,09:41:00,0.398,0.214,241.62,2.0,0.0,1.0,0.0,2009-08-30 09:41:00,2009-08-30,9,6,8,2009,1,5.633333333333334
16/6/2009,06:05:00,0.142,0.0,242.01,0.6,0.0,0.0,1.0,2009-06-16 06:05:00,2009-06-16,6,1,6,2009,0,1.3666666666666667
14/7/2008,03:33:00,0.148,0.0,240.6,0.6,0.0,0.0,1.0,2008-07-14 03:33:00,2008-07-14,3,0,7,2008,0,1.4666666666666668
11/6/2009,23:04:00,0.566,0.354,244.1,2.6,0.0,1.0,1.0,2009-06-11 23:04:00,2009-06-11,23,3,6,2009,0,7.433333333333334
12/1/2007,11:17:00,0.208,0.0,241.13,0.8,0.0,0.0,0.0,2007-01-12 11:17:00,2007-01-12,11,4,1,2007,0,3.466666666666667
27/8/2009,22:21:00,1.014,0.17,243.14,4.2,0.0,0.0,0.0,2009-08-27 22:21:00,2009-08-27,22,3,8,2009,0,16.9
1/5/2007,11:05:00,3.262,0.408,229.21,14.4,0.0,2.0,16.0,2007-05-01 11:05:00,2007-05-01,11,1,5,2007,0,36.36666666666667
20/1/2010,22:03:00,3.07,0.104,239.0,13.4,17.0,0.0,18.0,2010-01-20 22:03:00,2010-01-20,22,2,1,2010,0,16.166666666666664
12/2/2007,02:01:00,0.35,0.09,241.52,1.6,0.0,0.0,0.0,2007-02-12 02:01:00,2007-02-12,2,0,2,2007,0,5.833333333333333
30/8/2009,13:43:00,1.304,0.0,240.67,5.4,0.0,0.0,18.0,2009-08-30 13:43:00,2009-08-30,13,6,8,2009,1,3.7333333333333343
5/4/2008,12:23:00,1.716,0.21,241.97,7.0,0.0,0.0,19.0,2008-04-05 12:23:00,2008-04-05,12,5,4,2008,1,9.600000000000001
1/7/2010,09:38:00,1.106,0.396,239.47,4.8,0.0,1.0,13.0,2010-07-01 09:38:00,2010-07-01,9,3,7,2010,0,4.433333333333334
5/3/2008,07:52:00,0.22,0.0,242.37,0.8,0.0,0.0,0.0,2008-03-05 07:52:00,2008-03-05,7,2,3,2008,0,3.6666666666666665
10/9/2010,17:43:00,2.31,0.554,240.43,9.8,0.0,0.0,29.0,2010-09-10 17:43:00,2010-09-10,17,4,9,2010,0,9.5
28/9/2008,12:20:00,1.298,0.0,239.45,5.4,0.0,0.0,19.0,2008-09-28 12:20:00,2008-09-28,12,6,9,2008,1,2.633333333333333
3/6/2009,17:57:00,0.502,0.064,242.97,2.4,0.0,0.0,1.0,2009-06-03 17:57:00,2009-06-03,17,2,6,2009,0,7.366666666666667
11/6/2007,01:09:00,0.376,0.24,244.95,1.8,0.0,0.0,0.0,2007-06-11 01:09:00,2007-06-11,1,0,6,2007,0,6.266666666666667
22/4/2010,17:56:00,1.076,0.516,242.21,4.8,0.0,1.0,10.0,2010-04-22 17:56:00,2010-04-22,17,3,4,2010,0,6.933333333333334
28/7/2010,12:27:00,0.154,0.0,240.31,0.6,0.0,0.0,0.0,2010-07-28 12:27:00,2010-07-28,12,2,7,2010,0,2.566666666666667
17/11/2009,16:30:00,0.93,0.0,243.52,3.8,0.0,0.0,0.0,2009-11-17 16:30:00,2009-11-17,16,1,11,2009,0,15.5
3/8/2009,12:36:00,0.216,0.09,242.69,1.2,0.0,0.0,1.0,2009-08-03 12:36:00,2009-08-03,12,0,8,2009,0,2.6
22/9/2007,01:46:00,0.112,0.0,240.26,0.6,0.0,0.0,0.0,2007-09-22 01:46:00,2007-09-22,1,5,9,2007,1,1.8666666666666667
4/12/2007,08:17:00,1.386,0.104,240.53,5.8,0.0,0.0,18.0,2007-12-04 08:17:00,2007-12-04,8,1,12,2007,0,5.100000000000001
8/1/2007,16:42:00,2.448,0.254,241.42,10.2,0.0,1.0,18.0,2007-01-08 16:42:00,2007-01-08,16,0,1,2007,0,21.799999999999997
6/4/2010,13:11:00,1.462,0.084,243.1,6.0,0.0,0.0,19.0,2010-04-06 13:11:00,2010-04-06,13,1,4,2010,0,5.366666666666667
29/5/2007,13:15:00,0.298,0.072,237.75,1.2,0.0,0.0,0.0,2007-05-29 13:15:00,2007-05-29,13,1,5,2007,0,4.966666666666667
14/6/2008,07:32:00,1.446,0.24,238.81,6.0,0.0,1.0,18.0,2008-06-14 07:32:00,2008-06-14,7,5,6,2008,1,5.100000000000001
16/8/2010,13:01:00,0.368,0.14,243.87,1.6,0.0,0.0,1.0,2010-08-16 13:01:00,2010-08-16,13,0,8,2010,0,5.133333333333334
25/3/2010,08:54:00,2.592,0.462,240.0,10.8,0.0,1.0,29.0,2010-03-25 08:54:00,2010-03-25,8,3,3,2010,0,13.200000000000003
13/6/2007,20:42:00,1.696,0.196,239.28,7.6,0.0,0.0,0.0,2007-06-13 20:42:00,2007-06-13,20,2,6,2007,0,28.266666666666666
15/8/2008,23:31:00,0.08,0.0,239.55,0.2,0.0,0.0,0.0,2008-08-15 23:31:00,2008-08-15,23,4,8,2008,0,1.3333333333333333
25/6/2009,10:02:00,0.852,0.226,240.19,3.6,0.0,1.0,11.0,2009-06-25 10:02:00,2009-06-25,10,3,6,2009,0,2.1999999999999993
26/2/2007,11:51:00,1.374,0.088,242.32,5.6,0.0,0.0,18.0,2007-02-26 11:51:00,2007-02-26,11,0,2,2007,0,4.899999999999999
6/4/2010,23:55:00,1.082,0.462,243.27,4.8,0.0,0.0,11.0,2010-04-06 23:55:00,2010-04-06,23,1,4,2010,0,7.033333333333335
15/3/2009,11:15:00,3.67,0.314,237.98,15.4,37.0,10.0,0.0,2009-03-15 11:15:00,2009-03-15,11,6,3,2009,1,14.166666666666664
20/9/2009,19:03:00,1.698,0.062,238.98,7.0,0.0,0.0,18.0,2009-09-20 19:03:00,2009-09-20,19,6,9,2009,1,10.3
23/11/2008,12:10:00,3.952,0.182,236.88,17.2,27.0,3.0,17.0,2008-11-23 12:10:00,2008-11-23,12,6,11,2008,1,18.86666666666666
9/5/2007,16:09:00,1.296,0.156,234.57,5.6,0.0,18.0,0.0,2007-05-09 16:09:00,2007-05-09,16,2,5,2007,0,3.6000000000000014
23/1/2009,02:19:00,0.378,0.102,248.25,1.6,0.0,0.0,0.0,2009-01-23 02:19:00,2009-01-23,2,4,1,2009,0,6.3
19/2/2007,00:41:00,0.39,0.24,244.58,1.8,0.0,1.0,0.0,2007-02-19 00:41:00,2007-02-19,0,0,2,2007,0,5.5
12/5/2008,21:04:00,1.35,0.388,241.98,5.8,0.0,0.0,0.0,2008-05-12 21:04:00,2008-05-12,21,0,5,2008,0,22.5
15/3/2007,13:37:00,0.436,0.108,242.71,2.0,0.0,0.0,0.0,2007-03-15 13:37:00,2007-03-15,13,3,3,2007,0,7.266666666666667
3/4/2009,12:32:00,0.366,0.11,241.59,1.6,0.0,0.0,0.0,2009-04-03 12:32:00,2009-04-03,12,4,4,2009,0,6.1
24/7/2007,21:37:00,0.7,0.248,237.07,3.2,0.0,0.0,0.0,2007-07-24 21:37:00,2007-07-24,21,1,7,2007,0,11.666666666666666
26/1/2007,02:27:00,0.416,0.258,246.46,2.0,0.0,0.0,0.0,2007-01-26 02:27:00,2007-01-26,2,4,1,2007,0,6.933333333333334
26/10/2008,17:44:00,1.332,0.0,239.63,5.4,0.0,0.0,17.0,2008-10-26 17:44:00,2008-10-26,17,6,10,2008,1,5.199999999999999
19/11/2010,00:13:00,0.408,0.196,243.68,1.8,0.0,1.0,0.0,2010-11-19 00:13:00,2010-11-19,0,4,11,2010,0,5.8
29/9/2009,03:04:00,0.128,0.0,242.88,0.4,0.0,0.0,1.0,2009-09-29 03:04:00,2009-09-29,3,1,9,2009,0,1.1333333333333333
21/6/2007,20:05:00,0.676,0.532,242.5,3.4,0.0,1.0,0.0,2007-06-21 20:05:00,2007-06-21,20,3,6,2007,0,10.266666666666667
5/4/2009,20:13:00,2.446,0.206,238.24,10.2,1.0,0.0,17.0,2009-04-05 20:13:00,2009-04-05,20,6,4,2009,1,22.766666666666666
1/11/2007,22:02:00,0.198,0.0,237.34,0.8,0.0,0.0,0.0,2007-11-01 22:02:00,2007-11-01,22,3,11,2007,0,3.3
29/6/2007,10:14:00,0.336,0.13,237.72,1.6,0.0,0.0,0.0,2007-06-29 10:14:00,2007-06-29,10,4,6,2007,0,5.6
14/9/2009,23:26:00,2.612,0.108,244.53,10.6,39.0,2.0,0.0,2009-09-14 23:26:00,2009-09-14,23,0,9,2009,0,2.5333333333333314
25/8/2008,11:46:00,0.156,0.124,241.96,0.8,0.0,0.0,1.0,2008-08-25 11:46:00,2008-08-25,11,0,8,2008,0,1.6
12/3/2009,07:33:00,5.602,0.314,238.21,23.6,0.0,0.0,17.0,2009-03-12 07:33:00,2009-03-12,7,3,3,2009,0,76.36666666666666
3/7/2009,08:47:00,0.384,0.24,243.19,1.8,1.0,0.0,1.0,2009-07-03 08:47:00,2009-07-03,8,4,7,2009,0,4.4
15/10/2009,02:34:00,1.392,0.076,240.04,5.8,0.0,0.0,19.0,2009-10-15 02:34:00,2009-10-15,2,3,10,2009,0,4.199999999999999
6/2/2007,15:38:00,1.996,0.24,243.0,8.2,0.0,1.0,18.0,2007-02-06 15:38:00,2007-02-06,15,1,2,2007,0,14.266666666666666
3/11/2010,21:34:00,2.946,0.0,241.68,12.2,0.0,1.0,19.0,2010-11-03 21:34:00,2010-11-03,21,2,11,2010,0,29.1
23/8/2010,19:49:00,1.118,0.258,242.63,4.6,0.0,0.0,12.0,2010-08-23 19:49:00,2010-08-23,19,0,8,2010,0,6.633333333333333
12/11/2009,05:43:00,1.326,0.0,243.85,5.4,0.0,0.0,19.0,2009-11-12 05:43:00,2009-11-12,5,3,11,2009,0,3.1000000000000014
2/9/2008,01:23:00,0.236,0.104,242.23,1.0,0.0,1.0,0.0,2008-09-02 01:23:00,2008-09-02,1,1,9,2008,0,2.933333333333333
10/6/2008,23:45:00,1.002,0.33,242.73,4.2,0.0,1.0,13.0,2008-06-10 23:45:00,2008-06-10,23,1,6,2008,0,2.6999999999999993
18/6/2010,06:13:00,0.338,0.214,240.85,1.6,0.0,0.0,0.0,2010-06-18 06:13:00,2010-06-18,6,4,6,2010,0,5.633333333333334
12/1/2007,00:39:00,0.236,0.0,241.83,1.0,0.0,0.0,0.0,2007-01-12 00:39:00,2007-01-12,0,4,1,2007,0,3.933333333333333
12/1/2007,03:13:00,0.374,0.262,243.52,1.8,0.0,1.0,0.0,2007-01-12 03:13:00,2007-01-12,3,4,1,2007,0,5.233333333333333
1/5/2007,22:35:00,2.334,0.082,234.04,10.0,0.0,0.0,17.0,2007-05-01 22:35:00,2007-05-01,22,1,5,2007,0,21.9
24/8/2009,14:41:00,0.312,0.242,240.84,1.6,0.0,0.0,0.0,2009-08-24 14:41:00,2009-08-24,14,0,8,2009,0,5.2
2/11/2010,22:10:00,1.27,0.064,245.92,5.2,0.0,0.0,1.0,2010-11-02 22:10:00,2010-11-02,22,1,11,2010,0,20.166666666666668
25/9/2009,23:10:00,0.662,0.23,245.23,2.8,0.0,1.0,0.0,2009-09-25 23:10:00,2009-09-25,23,4,9,2009,0,10.033333333333333
2/12/2009,19:05:00,2.678,0.0,237.24,11.8,0.0,26.0,1.0,2009-12-02 19:05:00,2009-12-02,19,2,12,2009,0,17.633333333333333
20/2/2010,04:48:00,0.362,0.086,245.86,1.4,0.0,0.0,0.0,2010-02-20 04:48:00,2010-02-20,4,5,2,2010,1,6.033333333333333
24/3/2007,09:47:00,1.676,0.098,235.92,7.0,0.0,0.0,17.0,2007-03-24 09:47:00,2007-03-24,9,5,3,2007,1,10.933333333333334
4/5/2009,16:15:00,0.994,0.262,243.24,4.2,0.0,0.0,11.0,2009-05-04 16:15:00,2009-05-04,16,0,5,2009,0,5.566666666666666
8/1/2007,22:31:00,1.02,0.17,241.34,4.2,0.0,0.0,0.0,2007-01-08 22:31:00,2007-01-08,22,0,1,2007,0,17.0
25/4/2007,02:51:00,0.106,0.0,234.1,0.6,0.0,0.0,0.0,2007-04-25 02:51:00,2007-04-25,2,2,4,2007,0,1.7666666666666666
15/11/2007,08:10:00,3.156,0.06,238.27,13.2,0.0,0.0,18.0,2007-11-15 08:10:00,2007-11-15,8,3,11,2007,0,34.6
24/11/2007,13:55:00,3.55,0.05,238.51,14.8,38.0,0.0,18.0,2007-11-24 13:55:00,2007-11-24,13,5,11,2007,1,3.1666666666666643
23/7/2009,20:45:00,0.228,0.144,243.62,1.0,0.0,0.0,1.0,2009-07-23 20:45:00,2009-07-23,20,3,7,2009,0,2.8
30/3/2007,20:48:00,3.942,0.164,235.92,16.6,38.0,1.0,17.0,2007-03-30 20:48:00,2007-03-30,20,4,3,2007,0,9.700000000000003
26/4/2008,08:08:00,0.368,0.16,243.7,1.6,0.0,1.0,1.0,2008-04-26 08:08:00,2008-04-26,8,5,4,2008,1,4.133333333333334
15/4/2008,22:30:00,3.382,0.124,237.66,14.2,0.0,0.0,18.0,2008-04-15 22:30:00,2008-04-15,22,1,4,2008,0,38.36666666666667
24/8/2007,11:38:00,0.264,0.094,237.7,1.2,0.0,0.0,0.0,2007-08-24 11:38:00,2007-08-24,11,4,8,2007,0,4.4
2/9/2009,17:08:00,0.45,0.34,242.55,2.4,0.0,1.0,0.0,2009-09-02 17:08:00,2009-09-02,17,2,9,2009,0,6.5
16/1/2010,07:49:00,3.08,0.124,241.01,13.0,0.0,0.0,18.0,2010-01-16 07:49:00,2010-01-16,7,5,1,2010,1,33.333333333333336
11/5/2009,23:33:00,0.47,0.124,245.67,2.0,0.0,0.0,1.0,2009-05-11 23:33:00,2009-05-11,23,0,5,2009,0,6.833333333333333
15/2/2008,22:43:00,1.514,0.0,239.49,6.6,0.0,0.0,0.0,2008-02-15 22:43:00,2008-02-15,22,4,2,2008,0,25.233333333333334
25/7/2007,20:52:00,0.228,0.118,236.93,1.0,0.0,0.0,0.0,2007-07-25 20:52:00,2007-07-25,20,2,7,2007,0,3.8
8/10/2010,12:20:00,1.344,0.076,241.87,5.4,0.0,0.0,18.0,2010-10-08 12:20:00,2010-10-08,12,4,10,2010,0,4.399999999999999
16/12/2007,19:42:00,1.882,0.098,238.67,7.8,0.0,0.0,18.0,2007-12-16 19:42:00,2007-12-16,19,6,12,2007,1,13.366666666666667
9/9/2009,14:11:00,2.158,0.056,239.62,9.2,0.0,29.0,0.0,2009-09-09 14:11:00,2009-09-09,14,2,9,2009,0,6.966666666666669
17/12/2006,03:07:00,0.472,0.144,247.11,2.0,0.0,3.0,0.0,2006-12-17 03:07:00,2006-12-17,3,6,12,2006,1,4.866666666666666
1/8/2007,19:31:00,0.102,0.0,234.81,0.4,0.0,0.0,0.0,2007-08-01 19:31:00,2007-08-01,19,2,8,2007,0,1.7
